70_oiybhio.cpp;0;461_Loner0822.cpp;100.0;1;511_anson370.cpp;75.7;2;221_buyaojiaowobisai.cpp;82.8;
395_harshal_78.cpp;3;235_pekopeko.cpp;100.0;
718_tzhuan.cpp;4;707_liu_shen.cpp;100.0;5;560_dp_82.cpp;100.0;6;69_xh286286.cpp;74.1;
761_cyh00.cpp;7;615_Mandrenkov.cpp;100.0;
85_hn2zzzz1996.cpp;8;822_veeranjaneyulus.cpp;93.9;9;805_lky-d.cpp;86.1;
730_abels1.cpp;10;210_Hdddd.cpp;100.0;
115_CE_RE_WAyitiaolong.cpp;11;545_ple13.cpp;80.5;12;104_ykx_akks.cpp;76.3;
365_s4chin.cpp;13;724_zhou199812.cpp;87.8;14;245_ychzhou.cpp;77.7;
65_radiancesheep.cpp;15;283_ankit_6776.cpp;80.0;16;721_somanaik.cpp;91.4;
854_HaoNan-Yang.cpp;17;29_polonez.cpp;80.6;
382_zhe-zhuan-tang-shou.cpp;18;330_ChenQuanWei7.cpp;77.7;
884_plustone.cpp;19;685_fred163.cpp;79.3;
836_li-zi-he.cpp;20;414_breathe.cpp;77.1;
849_WillTsai.cpp;21;701_z_limbo.cpp;76.3;
822_veeranjaneyulus.cpp;22;805_lky-d.cpp;78.7;
461_Loner0822.cpp;23;511_anson370.cpp;75.7;25;221_buyaojiaowobisai.cpp;82.8;
721_somanaik.cpp;24;511_anson370.cpp;72.7;
686_qian-li-zhao-zhao--dKt6imJbDf.cpp;26;34_scut_dell.cpp;72.2;
292_yetingqiaqia.cpp;27;269_jasxu.cpp;74.2;
707_liu_shen.cpp;28;560_dp_82.cpp;93.9;
526_chang_you_ren.cpp;29;12_wnjxyk.cpp;70.3;
