1445_SFES.py;0;1286_efss.py;100.0;
129_nocilantro.py;1;1203_wang2019.py;100.0;
686_ericxbn.py;2;490_weak-chicken.py;98.5;
1944_antrix4.py;3;1373_hardypig100.py;91.8;4;1357_yoyo.py;82.9;5;1179_half-empty.py;81.7;
1357_yoyo.py;6;1179_half-empty.py;90.3;7;1373_hardypig100.py;79.5;8;244_prinnyw.py;78.2;
943_YaoyaoChang.py;9;403_kuro10.py;86.6;
300_lvdehuaiying.py;10;2012_viprao.py;86.0;
894_angel30818.py;11;1099_lichuan199010.py;84.5;
1504_iwasfine.py;12;1135_Klay.py;82.9;
172_yh157612.py;13;1410_lemiao.py;82.3;
803_mohitbhura.py;14;1466_gzzll.py;81.9;
905_ahhong.py;15;1917_yangaobo.py;81.8;
556_wutfacepoopoohead.py;16;1432_AlainWong.py;81.5;
710_AllenLI.py;17;1548_makotoS.py;80.8;
387_yuanzhi247012.py;18;114_YangZhenjian.py;80.5;
128_Coup_De_Grace.py;19;1161_902wyc.py;80.4;
599_chuncao.py;20;1492_bottlecapper.py;80.0;
366_blueye.py;21;194_becauseiambatman.py;79.5;22;1522_kakarotto_boar.py;78.4;
867_julian3.py;23;1075_SamChen856.py;79.5;
1179_half-empty.py;24;244_prinnyw.py;79.1;25;1373_hardypig100.py;78.3;
860_mittal_abhishek.py;26;121_thuczh.py;78.1;
621_wukongi.py;27;2094_xiebaill.py;78.0;
1567_WhyAmISoStupid.py;28;1465_shuheik.py;78.0;
1639_changjenyin.py;29;1595_keyejia.py;77.4;
