375_Korisu.cpp;0;218_yuuki.cpp;100.0;1;283_awaracoder.cpp;58.8;2;280_fmota.cpp;53.9;3;45_qwnjc.cpp;51.0;
280_fmota.cpp;4;283_awaracoder.cpp;94.5;5;53_Nson.cpp;71.2;6;218_yuuki.cpp;53.9;7;64_darrenhp.cpp;48.0;
53_Nson.cpp;8;388_hansen111.cpp;83.3;9;283_awaracoder.cpp;75.3;
39_cai_lw.cpp;10;21_Heltion.cpp;81.1;
40_pedrohlf.cpp;11;27_zqy1018.cpp;80.0;
282_fanyilang.cpp;12;216_zuomingzh.cpp;69.2;
398_zyyyyy-25.cpp;13;308_smartzdp.cpp;65.7;
91_he-yu-am.cpp;14;393_choni3.cpp;64.1;15;264_superj.cpp;61.7;
232_AaronHe7.cpp;16;107_pyrexshorts.cpp;62.7;
62_xh286286.cpp;17;177_tomarint.cpp;62.5;
163_acw_yxc.cpp;18;119_foorest.cpp;59.5;
218_yuuki.cpp;19;283_awaracoder.cpp;58.8;20;45_qwnjc.cpp;51.0;
8_hank55663.cpp;21;311_jian-liao.cpp;57.7;
72_jtjl.cpp;22;157_AMline.cpp;55.6;
309_aging.cpp;23;147_xaviercai.cpp;55.5;
64_darrenhp.cpp;24;388_hansen111.cpp;54.0;25;60_tutousi.cpp;52.6;
240_AdamTai.cpp;26;181_donghy-2.cpp;53.7;
85_cf_newbie.cpp;27;224_penukonda.cpp;53.0;
286_ldd123456.cpp;28;132_mattrl.cpp;52.0;
60_tutousi.cpp;29;209_hurryhao.cpp;49.4;
