92_simpleson.py;0;57_sunjc-3.py;100.0;
43_helloworld-253.py;1;69_kokocici.py;91.6;2;35_tommyjiang.py;56.7;3;17_please_AC.py;53.9;4;25_xi-jun-xiao-zi.py;53.5;5;97_nocilantro.py;47.7;6;64_michael-2.py;36.9;
25_xi-jun-xiao-zi.py;7;97_nocilantro.py;60.6;8;69_kokocici.py;53.5;9;54_Yuzu_sofa.py;40.6;
69_kokocici.py;10;97_nocilantro.py;47.7;11;64_michael-2.py;40.0;12;17_please_AC.py;38.0;
58_fanzhh.py;13;21_ghouyl-2.py;42.8;
17_please_AC.py;14;64_michael-2.py;42.8;15;35_tommyjiang.py;40.0;
83_linsinn.py;16;42_yuuki.py;41.0;17;14_lostleaf.py;39.3;18;48_n2hawk.py;33.3;
48_n2hawk.py;19;8_laekov_prc.py;36.9;20;24_jules-megumi.py;33.8;21;42_yuuki.py;32.8;
90_regiusquant.py;22;65_miacxj.py;34.2;
