902_irisyayaya.py;0;1359_acms.py;98.5;1;576_infinity730.py;88.5;
642_jsshang.py;2;791_wyc0807.py;88.3;3;702_jhlv.py;86.8;4;2235_jarvis-r.py;86.8;5;1215_moontree-3.py;86.4;6;2013_mohit46.py;82.4;7;1910_yseeker.py;81.5;8;2278_leetcodefen.py;76.0;9;589_insane_reckless.py;75.2;
2235_jarvis-r.py;10;1910_yseeker.py;87.8;11;2278_leetcodefen.py;82.9;12;589_insane_reckless.py;81.8;13;791_wyc0807.py;75.4;
576_infinity730.py;14;1359_acms.py;87.3;
2278_leetcodefen.py;15;589_insane_reckless.py;87.3;16;1910_yseeker.py;82.4;17;702_jhlv.py;78.0;18;461_meladrama.py;77.5;19;791_wyc0807.py;76.0;
791_wyc0807.py;20;702_jhlv.py;86.8;21;1215_moontree-3.py;84.7;22;2013_mohit46.py;82.4;
702_jhlv.py;23;1215_moontree-3.py;83.3;24;2013_mohit46.py;81.0;
589_insane_reckless.py;25;1910_yseeker.py;81.4;
2013_mohit46.py;26;1215_moontree-3.py;78.5;
813_xyzzzzzzzz.py;27;211_AestheticXJTU.py;77.7;
3_superluminal.py;28;22_han3000.py;75.8;
788_ioueyz.py;29;1224_bhargav3.py;74.4;
