141_yuhsiangliu.py;0;105_jazzcat.py;34.6;1;69_wxy9018.py;25.6;2;115_sshang.py;23.9;3;137_joshualian1989.py;25.3;
101_QAMichaelPeng.py;4;91_ruiiiii.py;34.6;5;164_bigmiaomiao.py;24.2;6;152_goldfish_hcy.py;22.6;
113_atf.py;7;79_gribs.py;26.5;8;150_jarvis57.py;23.4;9;124_weak-chicken.py;20.3;10;16_silmue.py;17.4;
52_angel30818.py;11;69_wxy9018.py;30.2;12;179_please_AC.py;19.5;13;118_chuan-chih.py;17.5;
45_jevancc.py;14;100_acst.py;21.5;
187_baydashkin.py;15;16_silmue.py;29.6;
133_chang_you_ren.py;16;56_foxtail.py;22.7;17;179_please_AC.py;20.3;
26_bofeng07.py;18;121_charliemeng.py;21.0;
62_ldhnguyen94.py;19;124_weak-chicken.py;22.2;20;185_shua-ti-shi-wo-bian-qiang.py;20.0;21;79_gribs.py;20.0;22;82_buptpwy.py;19.2;
161_yan_wei_zhe.py;23;125_nthistle.py;33.9;
152_goldfish_hcy.py;24;79_gribs.py;20.1;25;20_ddoudle.py;22.3;
115_sshang.py;26;105_jazzcat.py;22.8;
82_buptpwy.py;27;106_lazyegg_kwy.py;20.1;
97_azala.py;28;126_seraph1212.py;18.8;
42_thuczh.py;29;178_13717680252.py;17.9;
