414_zhli22.cpp;0;397_ShawnChan.cpp;100.0;
418_ruanys.cpp;1;362_chinazu.cpp;100.0;2;193_Arsenal-591.cpp;100.0;
124_Crossea.cpp;3;213_Ajit123.cpp;100.0;4;4_lucifer1004.cpp;100.0;5;211_xiabin.cpp;100.0;6;320_breakin1dipper.cpp;90.9;7;322_wismer.cpp;88.6;
112_liao119.cpp;8;246_NonesZzft.cpp;100.0;9;34_ychzhou.cpp;100.0;10;211_xiabin.cpp;91.1;11;320_breakin1dipper.cpp;100.0;
269_nakari1124.cpp;12;192_lwpyr.cpp;100.0;
242_ldd123455.cpp;13;191_szp14.cpp;95.4;
4_lucifer1004.cpp;14;213_Ajit123.cpp;100.0;15;211_xiabin.cpp;100.0;16;322_wismer.cpp;92.6;17;320_breakin1dipper.cpp;90.2;
362_chinazu.cpp;18;193_Arsenal-591.cpp;100.0;
246_NonesZzft.cpp;19;34_ychzhou.cpp;100.0;20;211_xiabin.cpp;90.9;21;320_breakin1dipper.cpp;100.0;
213_Ajit123.cpp;22;320_breakin1dipper.cpp;91.1;23;211_xiabin.cpp;100.0;24;322_wismer.cpp;86.6;
34_ychzhou.cpp;25;320_breakin1dipper.cpp;100.0;
322_wismer.cpp;26;211_xiabin.cpp;100.0;
32_xh286286.cpp;27;138_jianfeng4.cpp;88.8;
65_eureka17.cpp;28;125_swf.cpp;87.1;
98_Akatsuki_.cpp;29;37_plus2047.cpp;85.7;
