950_phillypham.cpp;0;12_Ujimatsu_Chiya.cpp;100.0;1;225_shikenghua.cpp;100.0;2;217_si-gua-3.cpp;100.0;
225_shikenghua.cpp;3;12_Ujimatsu_Chiya.cpp;100.0;4;217_si-gua-3.cpp;100.0;
344_wayuze.cpp;5;133_dbolohan.cpp;100.0;
721_zhang-jin-sheng.cpp;6;516_nightmare-6v.cpp;100.0;
679_brannn-s.cpp;7;498_9trash.cpp;100.0;
688_wink-24.cpp;8;430_baihai.cpp;100.0;
467_tangere.cpp;9;413_young_stone.cpp;100.0;
442_llc5pg.cpp;10;298_naoya_t.cpp;100.0;
217_si-gua-3.cpp;11;12_Ujimatsu_Chiya.cpp;100.0;
72_yashu2040.cpp;12;1000_adv_c0de.cpp;98.0;13;636_DreamOfFuture.cpp;89.5;14;798_xr_g.cpp;88.8;15;222_lostboy.cpp;88.4;16;847_geekhch.cpp;87.3;
500_ustcsse301.cpp;17;222_lostboy.cpp;97.0;18;798_xr_g.cpp;89.7;19;770_QAQ_XF.cpp;89.5;20;1000_adv_c0de.cpp;88.8;
798_xr_g.cpp;21;847_geekhch.cpp;96.0;22;1000_adv_c0de.cpp;90.7;
656_AJJUPANDEY.cpp;23;575_febr30th.cpp;90.9;
770_QAQ_XF.cpp;24;222_lostboy.cpp;90.7;
507_suzhaoqi.cpp;25;483_pkucoin.cpp;90.1;26;791_studyprogram.cpp;87.9;
808_AndyMingLi.cpp;27;639_taho2509.cpp;90.0;
762_davidchai.cpp;28;734_rih0.cpp;89.8;
302_hemendra.cpp;29;124_vkjha1010.cpp;87.6;
