383_Green-Wood.py;0;109_lutongzhao.py;100.0;1;651_thumbpixels.py;98.4;2;58_wl2929.py;53.9;3;108_yasufumy.py;53.9;
109_lutongzhao.py;4;651_thumbpixels.py;98.4;5;58_wl2929.py;53.9;6;108_yasufumy.py;53.9;
514_xuhaoyu.py;7;492_hwhf6699.py;84.7;
310_penpenps.py;8;34_betot43863.py;81.6;9;82_yh157612.py;79.4;10;108_yasufumy.py;74.6;11;125_wyy20188.py;69.5;
108_yasufumy.py;12;125_wyy20188.py;78.7;13;82_yh157612.py;76.9;14;58_wl2929.py;56.2;
82_yh157612.py;15;34_betot43863.py;75.3;16;125_wyy20188.py;71.6;17;58_wl2929.py;55.3;
489_catchyzkq.py;18;467_catchy.py;73.9;
606_abhilash20.py;19;205_Hai_dee.py;67.6;
599_lostworld21.py;20;327_mangoman.py;63.7;
602_frostfrog.py;21;360_XuenanGuo.py;62.9;
364_bobogei81123.py;22;91_lostleaf.py;62.2;23;96_laekov_prc.py;59.6;
41_sun-man-man.py;24;206_jun__.py;60.3;
411_haoyuanzou.py;25;362_clf.py;57.1;
386_Lencerf.py;26;482_YuranN.py;56.3;27;615_syfnico.py;55.7;
600_dictatorX.py;28;282_hcchiu.py;54.8;
99_ssigurdsson.py;29;96_laekov_prc.py;53.8;
