1005_mohithakhil.cpp;0;1019_zeddie.cpp;100.0;1;25_yang12138.cpp;100.0;2;237_hprAQ8MXVC.cpp;100.0;3;228_lipanpan.cpp;100.0;4;129_comonad.cpp;100.0;5;761_up9up.cpp;100.0;6;687_Avenger_Amir.cpp;100.0;7;639_justyy.cpp;100.0;8;589_xd386.cpp;100.0;9;55_noxe.cpp;100.0;10;488_tdteach.cpp;100.0;11;39_angelbeats.cpp;100.0;12;34_ychzhou.cpp;100.0;13;997_cai-ji-58.cpp;100.0;
1004_ZhejunShen.cpp;14;837_Gogo93.cpp;100.0;15;1022_xiao-xing-xing-27.cpp;100.0;
1012_moiriba.cpp;16;755_randomname1234.cpp;100.0;17;742_hemendra.cpp;100.0;18;722_hamsik.cpp;100.0;19;594_theryanyao.cpp;100.0;20;474_Mandrenkov.cpp;100.0;21;453_christopherlaau.cpp;100.0;22;438_fred163.cpp;100.0;23;435_tzhuan.cpp;100.0;24;28_hust_dhc.cpp;100.0;25;263_Asagi.cpp;100.0;26;200_s902830a.cpp;100.0;27;175_Marmaduke.cpp;100.0;28;170_zaozhe.cpp;100.0;29;136_raincoat911.cpp;100.0;
