1003_shaojiang.py;0;388_ruizhehou.py;100.0;1;424_pjequilibrium.py;100.0;2;817_carotwang.py;100.0;3;60_thuczh.py;100.0;4;608_yao-yao-51.py;100.0;5;542_TSM_WIN_WORLDS_2020.py;100.0;6;891_dudu437.py;100.0;7;282_lei8c8yahoo.py;100.0;
1019_jabberwky.py;8;511_yuan-zhi-b.py;100.0;9;505_wormtooth.py;100.0;10;390_QingchuanZhang-Microsoft.py;100.0;11;370_qingdu_river.py;100.0;12;29_besieger.py;100.0;13;154_vos-hod.py;100.0;14;748_tanakat01.py;100.0;15;728_yanrucheng.py;100.0;16;618_Jy_Tan.py;100.0;17;556_xuwd11.py;100.0;18;54_seeean.py;100.0;
142_jatsu.py;19;1012_supersauce.py;100.0;
1023_1183068560.py;20;550_hungrybird.py;100.0;21;529_nai-ping-ta-ge.py;100.0;22;526_Sixtycat.py;100.0;23;494_random_kwy.py;100.0;24;348_ammevissen.py;100.0;25;296_tarun_____.py;100.0;26;170_ars0.py;100.0;27;112_SalvadorDali.py;100.0;
1020_WaxOnWaxOff.py;28;93_serdes.py;100.0;29;109_yzqiu.py;100.0;
