1022_tjwpmk.cpp;0;199_jie-luo-te-2.cpp;100.0;1;191_superj.cpp;100.0;2;466_suri429.cpp;100.0;3;382_xyqkoala.cpp;100.0;4;341_Ljy_.cpp;100.0;5;329_vlam21.cpp;100.0;6;963_233999.cpp;100.0;7;785_northernlights.cpp;100.0;8;654_ishtoo1.cpp;100.0;9;632_lz9506.cpp;100.0;10;570_ling-dian-16.cpp;100.0;11;49_shang-jin.cpp;100.0;12;474_san-yu-5.cpp;100.0;13;184_jt3698.cpp;100.0;
110_vipjml.cpp;14;27_ykx_akks.cpp;100.0;15;875_Albahaca.cpp;100.0;
112_sheepv5.cpp;16;680_abhinavmehta0208.cpp;100.0;17;573_hemendra.cpp;100.0;18;45_joon_young.cpp;100.0;19;455_xiapengchng.cpp;100.0;20;448_Sarwar_05.cpp;100.0;21;442_PARAFORCE.cpp;100.0;22;413_simpleqin.cpp;100.0;23;37_EDIEEE.cpp;100.0;24;320_gofb.cpp;100.0;25;311_giantpandacv.cpp;100.0;26;285_hansen111.cpp;100.0;27;206_Time-Limit.cpp;100.0;28;151_Or1.cpp;100.0;29;120_vsam09_iitg.cpp;100.0;
