53_superj.cpp;0;18_he-yu-am.cpp;61.7;1;23_Megumi-cs.cpp;31.1;2;74_Grave_Me_Gray_For_You.cpp;29.2;
31_AMline.cpp;3;15_jtjl.cpp;55.6;4;28_xaviercai.cpp;40.0;5;80_newhar.cpp;30.3;
60_aging.cpp;6;28_xaviercai.cpp;55.5;7;39_vipjml.cpp;28.9;
11_tutousi.cpp;8;13_darrenhp.cpp;52.6;9;73_zyyyyy-25.cpp;32.0;10;62_jian-liao.cpp;31.8;11;80_newhar.cpp;31.7;12;68_hongyunyan.cpp;30.1;
80_newhar.cpp;13;42_yuuki.cpp;52.1;14;13_darrenhp.cpp;51.2;15;39_vipjml.cpp;34.8;16;73_zyyyyy-25.cpp;28.9;
42_yuuki.cpp;17;33_donghy-2.cpp;38.5;18;4_zerotrac2.cpp;31.4;
13_darrenhp.cpp;19;39_vipjml.cpp;37.5;20;73_zyyyyy-25.cpp;33.7;
77_csdu-gou.cpp;21;87_YW_WY.cpp;36.1;22;76_mskadr.cpp;32.0;
34_zscnash.cpp;23;15_jtjl.cpp;34.8;24;36_LighTcml.cpp;32.9;25;27_ZhuolinYang.cpp;31.4;
96_caozl-2.cpp;26;63_wayuze.cpp;32.9;
30_scut_dell.cpp;27;4_zerotrac2.cpp;32.5;28;36_LighTcml.cpp;29.2;
87_YW_WY.cpp;29;50_zdragon.cpp;29.2;
