310_louis_matteo.py;0;267_insane_reckless.py;90.0;1;87_xyzzzzzzzz.py;24.5;2;322_cooby666.py;21.0;
170_WeiminZhou.py;3;73_dystopiawave.py;44.2;4;322_cooby666.py;40.0;5;317_AestheticXJTU.py;36.9;
347_hegupta.py;6;12_superluminal.py;43.0;7;333_kimchimadeinhouston.py;37.6;8;303_457368837.py;29.8;
239_meladrama.py;9;235_yfan.py;35.9;
73_dystopiawave.py;10;317_AestheticXJTU.py;35.7;11;5_i_love_xiaoshagua_cpp.py;24.7;
95_wyc0807.py;12;5_i_love_xiaoshagua_cpp.py;34.4;
303_457368837.py;13;12_superluminal.py;30.9;
87_xyzzzzzzzz.py;14;26_awice.py;27.7;15;267_insane_reckless.py;22.8;16;322_cooby666.py;22.2;
344_leozhangmichigan.py;17;370_CUIJIAHAO.py;24.4;18;307_braeswood_blvd.py;16.5;
322_cooby666.py;19;234_Dshawn.py;23.0;20;267_insane_reckless.py;21.0;
