349_yan_wei_zhe.py;0;1004_yjt98765.py;100.0;
106_Sixtycat.py;1;1002_buffa.py;93.6;
709_jiangjixiang-cn.py;2;236_KateMelnykova.py;86.6;
512_Gcccccc.py;3;431_Vikktour.py;84.4;4;849_user5401W.py;77.7;5;593_zhanzhi-2.py;77.7;6;189_vincentyongweijie.py;77.7;
592_zy_.py;7;293_wudiymy.py;82.3;
34_weak-chicken.py;8;244_sshang.py;83.3;21;225_anywaytogo.py;75.8;
889_yu-bai-bai-4e.py;10;687_ga-beng-cui-7.py;81.5;
849_user5401W.py;11;189_vincentyongweijie.py;80.0;12;593_zhanzhi-2.py;77.7;13;431_Vikktour.py;77.7;
380_cpparabian.py;14;400_yeqingh.py;79.4;15;169_ph52.py;82.5;
593_zhanzhi-2.py;16;189_vincentyongweijie.py;77.7;17;431_Vikktour.py;77.7;
618_Do7and.py;18;421_chou-xing.py;79.5;19;75_wizard-10.py;65.9;
431_Vikktour.py;20;189_vincentyongweijie.py;77.7;
244_sshang.py;9;225_anywaytogo.py;75.8;
400_yeqingh.py;22;169_ph52.py;79.4;
478_pranavpathare1111.py;23;1020_papajino.py;70.0;
328_lcode.py;24;222_wanyoyo.py;71.4;
416_snowmelthe.py;25;752_Connell.py;76.0;26;883_Jstar414370153.py;69.5;
739_brillant_o-.py;27;241_shaojiang.py;71.0;
673_flyyoufool.py;28;242_CyanRook.py;68.2;
182_spxyj.py;29;136_YL_LC.py;68.2;
