492_kotori_minami.cpp;0;1025_double-97h.cpp;100.0;
556_astrowu.cpp;1;273_colinchen94.cpp;97.0;2;286_lwpyr.cpp;75.7;
409_ForGive.cpp;3;240_tonyli0000.cpp;93.7;
489_qian-li-zhao-zhao--dKt6imJbDf.cpp;4;488_wra.cpp;90.9;
753_Andrew314.cpp;5;688_zhli22.cpp;100.0;
500_yz09.cpp;6;330_jqhuang1990.cpp;88.8;7;82_ikusoken.cpp;81.0;8;138_leng-kong-qi-v.cpp;77.7;
893_Radium.cpp;9;608_rmano.cpp;87.8;10;82_ikusoken.cpp;82.8;11;859_mei-you-wang-ming-n.cpp;81.8;12;763_thegreatfirewall.cpp;77.1;
82_ikusoken.cpp;13;138_leng-kong-qi-v.cpp;83.3;14;70_omg_link.cpp;78.3;
37_txingml.cpp;15;1006_Lemon_Fish.cpp;100.0;
570_zhaoyu121407.cpp;16;53_alex_salcianu.cpp;86.2;
408_ahoyyy.cpp;17;276_run916.cpp;85.7;
660_breakin1dipper.cpp;18;508_mandakinee123.cpp;81.8;
905_notjs7.cpp;19;515_shreyansh26.cpp;84.6;
261_liao119.cpp;20;229_mzchen.cpp;81.8;
859_mei-you-wang-ming-n.cpp;21;180_hujc.cpp;81.8;22;608_rmano.cpp;75.7;
929_confusedsouls.cpp;23;881_skumit50.cpp;77.7;
669_anzechina.cpp;24;25_milesian-c.cpp;78.5;
807_iced-coffee.cpp;25;186_comonad.cpp;77.1;
150_luo-bu-zhao-tian-jiao.cpp;26;140_seaskylwl.cpp;89.0;
732_blackpineapple99.cpp;27;152_tdteach.cpp;75.8;
286_lwpyr.cpp;28;222_nguyen_hoanh.cpp;78.7;
894_polystyrene.cpp;29;1023_e17.cpp;79.3;
