317_xiaoC2018.java;0;179_zl-cheng.java;100.0;
82_happyleetcode.java;1;148_wddtsps.java;100.0;
549_zacw.java;2;361_zac4.java;100.0;
291_luo122174088.java;3;636_rayms.java;100.0;4;27_HenryLee4.java;100.0;5;307_zhupeijun.java;89.4;6;487_flyingpenguin.java;85.9;
636_rayms.java;7;27_HenryLee4.java;100.0;8;307_zhupeijun.java;89.4;
527_pvtuan10.java;9;526_Chunmeng_Zhong.java;100.0;10;405_frankkkkk.java;100.0;11;730_Ruojin.java;100.0;12;305_xi-jun-xiao-zi.java;97.7;
577_YuhaoZhuNo_1.java;13;406_SiyC.java;100.0;
730_Ruojin.java;14;405_frankkkkk.java;100.0;15;526_Chunmeng_Zhong.java;100.0;16;305_xi-jun-xiao-zi.java;97.7;
216_SilverNarcissus.java;17;10_uwi.java;100.0;
197_songrenchu.java;18;150_yiwiy.java;100.0;
526_Chunmeng_Zhong.java;19;405_frankkkkk.java;100.0;21;305_xi-jun-xiao-zi.java;97.7;
305_xi-jun-xiao-zi.java;20;405_frankkkkk.java;97.7;22;563_saveHCH.java;89.3;23;145_YuhanWu.java;91.4;
704_fengw7.java;24;460_Ekansh07.java;91.1;
307_zhupeijun.java;25;27_HenryLee4.java;89.4;
72_hzx-12.java;26;32_Cicindela.java;91.3;
385_markxyb.java;27;363_nagabhushan.java;90.2;
567_zink.java;28;544_zzzyq.java;90.5;
493_wannacry89.java;29;161_jiaweil.java;87.0;
