1000_yuhuachang.cpp;0;107_xyz_zhzho.cpp;100.0;1;654_adv_c0de.cpp;100.0;2;965_supersugus.cpp;100.0;3;35_ychzhou.cpp;100.0;4;42_yurikaka.cpp;100.0;5;6_zerotrac2.cpp;100.0;6;1002_madj.cpp;100.0;
1003_mike-meng.cpp;7;100_sohelH.cpp;100.0;8;207_balakrishnan_v.cpp;100.0;9;195_codelh7.cpp;100.0;10;188_YDTX.cpp;100.0;11;183_zcgzcgzcg.cpp;100.0;12;166_txingml.cpp;100.0;13;161_K_kkkyle.cpp;100.0;14;160_renascencepjw0510.cpp;100.0;15;137_hongyunyan.cpp;100.0;16;133_agoodusername.cpp;100.0;17;124_logsniper.cpp;100.0;18;123_sobols.cpp;100.0;19;11_heyshb.cpp;100.0;20;114_EUqr2c2cjD8nuX5K.cpp;100.0;21;113_scut_dell.cpp;100.0;22;1017_hsygogogo.cpp;100.0;
1002_madj.cpp;23;965_supersugus.cpp;100.0;24;6_zerotrac2.cpp;100.0;25;654_adv_c0de.cpp;100.0;26;42_yurikaka.cpp;100.0;27;35_ychzhou.cpp;100.0;28;107_xyz_zhzho.cpp;100.0;
934_twopunchman.cpp;29;1001_ufoshen.cpp;100.0;
