67_shuhu.java;0;29_2499370956.java;37.1;1;103_flyman3046.java;32.3;2;49_Hughstudy.java;20.1;3;148_jaewonjo.java;19.7;4;154_nagabhushan.java;17.3;5;124_MMMMMMoSky.java;16.3;6;105_sevenlol.java;14.7;7;60_luo122174088.java;14.0;
124_MMMMMMoSky.java;8;60_luo122174088.java;28.8;9;103_flyman3046.java;35.9;10;29_2499370956.java;17.6;11;102_haroldli.java;16.0;
105_sevenlol.java;12;8_cnmgb_leetcode.java;29.7;13;156_happybelly.java;21.3;14;24_tian-tang-6.java;16.9;15;75_kotomord.java;13.2;
102_haroldli.java;16;60_luo122174088.java;23.2;17;24_tian-tang-6.java;22.4;
106_scut_dell.java;18;29_2499370956.java;22.0;19;148_jaewonjo.java;18.4;20;75_kotomord.java;14.5;21;49_Hughstudy.java;13.8;
29_2499370956.java;22;103_flyman3046.java;20.2;23;49_Hughstudy.java;18.8;
148_jaewonjo.java;24;154_nagabhushan.java;18.5;25;75_kotomord.java;17.2;26;49_Hughstudy.java;13.8;
10_uwi.java;27;103_flyman3046.java;17.0;
75_kotomord.java;28;24_tian-tang-6.java;15.8;
91_william5.java;29;60_luo122174088.java;16.1;
