432_duangduang1.cpp;0;427_qing-zhu-3.cpp;85.3;
566_HDSpray.cpp;1;141_EDIEEE.cpp;79.3;
10_RadianceSheep.cpp;2;40_lucifer1004.cpp;39.2;3;411_JeremyLee.cpp;34.0;4;361_swf.cpp;32.1;5;121_huangyuyang.cpp;30.0;6;378_chuan-shuo-2.cpp;29.2;7;563_summerzhou.cpp;29.1;8;70_avalon-11.cpp;28.8;
532_manthanpatel_14.cpp;9;486_shahnirmit2503.cpp;39.0;
440_Reminiscent.cpp;10;526_diandong.cpp;38.0;11;73_qwnjc.cpp;30.6;12;395_Dengxj.cpp;28.7;
395_Dengxj.cpp;13;425_45821A.cpp;37.7;14;411_JeremyLee.cpp;37.6;
563_summerzhou.cpp;15;655_turewind.cpp;37.1;16;156_stardustdl.cpp;29.0;
6_Heltion.cpp;17;58_hank55663.cpp;34.2;
70_avalon-11.cpp;18;465_kyan__.cpp;34.1;
560_fadhilmusaad.cpp;19;524_noobcj.cpp;33.1;20;475_lhrst.cpp;32.8;
463_ni-tian-shuai-ge-zzy.cpp;21;125_yinxiaobao97.cpp;32.9;
408_lijinglun.cpp;22;394_scau_grated.cpp;32.7;
475_lhrst.cpp;23;446_jian-liao.cpp;32.3;
500_RyenX.cpp;24;380_Cameroceras.cpp;32.1;25;132_abhishekvanjani.cpp;31.2;
473_cai_lw.cpp;26;102_tonyli0000.cpp;30.9;
43_Time-Limit.cpp;27;112_orangesTA.cpp;30.9;
522_hanzhoutang.cpp;28;148_Akatsuki_.cpp;30.4;
662_zchendd.cpp;29;429_szp14.cpp;29.0;
