127_yi-yu-5.java;0;104_kun368.java;97.6;1;83_Hughstudy.java;61.0;2;93_cheniyuan.java;59.0;3;67_arignote.java;47.8;4;79_wengames.java;42.8;5;57_yuruiyin.java;40.9;
4_tian-tang-6.java;6;136_ayaphis.java;76.3;7;42_iejepwy.java;54.3;8;148_HenryLee4.java;43.2;
42_iejepwy.java;9;17_scut_dell.java;64.4;10;148_HenryLee4.java;40.5;11;136_ayaphis.java;39.5;
125_hunsmore-SNL0Zgj5Rb.java;12;256_qh200911013010.java;55.4;13;138_Neymars.java;48.1;14;251_edkeeper.java;40.0;
57_yuruiyin.java;15;251_edkeeper.java;52.0;16;155_tu-bo-shu-8.java;42.8;17;79_wengames.java;40.9;18;104_kun368.java;40.0;
206_ya-zhou-zhong-feng-ha-da-di.java;19;17_scut_dell.java;51.1;20;152_3kwater.java;47.3;
93_cheniyuan.java;21;104_kun368.java;48.8;22;67_arignote.java;45.8;23;83_Hughstudy.java;42.6;
148_HenryLee4.java;24;136_ayaphis.java;48.6;
79_wengames.java;25;105_hallent.java;48.2;26;104_kun368.java;41.8;
67_arignote.java;27;104_kun368.java;46.8;
217_wdq9527188.java;28;155_tu-bo-shu-8.java;41.2;
83_Hughstudy.java;29;105_hallent.java;40.0;
