1000_yuhuachang.cpp;0;355_Megumi-cs.cpp;100.0;1;416_justinwongjianhui.cpp;100.0;2;68_szp14.cpp;100.0;3;31_anh_tai.cpp;100.0;4;129_htedsv-i.cpp;100.0;
1001_ufoshen.cpp;5;325_fzhang74.cpp;100.0;6;100_sohelH.cpp;100.0;7;980_jcarlson212.cpp;100.0;8;847_SweetSheryl.cpp;100.0;9;478_sharath101.cpp;100.0;
1002_madj.cpp;10;167_storyn43767.cpp;100.0;11;107_xyz_zhzho.cpp;100.0;12;1020_stzdhhwn.cpp;100.0;13;1015_ananyadixit8.cpp;100.0;14;1013_rign-LR7Rq2TRuq.cpp;100.0;15;525_huxiaoxu.cpp;100.0;16;484_c_czl.cpp;100.0;17;479_ryenxx.cpp;100.0;18;451_zat-3.cpp;100.0;19;446_physicsru.cpp;100.0;20;430_dongxuz1.cpp;100.0;21;426_kaint.cpp;100.0;22;414_luckcul.cpp;100.0;23;398_agix.cpp;100.0;24;386_JazzCharles.cpp;100.0;25;339_shivambansal0804.cpp;100.0;26;317_fan-liao-tt.cpp;100.0;27;310_tttt-n.cpp;100.0;28;266_neu-zm.cpp;100.0;29;238_ko19951231.cpp;100.0;
