689_blackskygg.py;0;279_jerryxyj289.py;100.0;1;716_tommyjiang.py;100.0;2;62_dyh14.py;80.0;3;30_sshang.py;80.0;
378_djqq89djq.py;4;135_awice.py;100.0;5;349_qingdu_river.py;100.0;6;427_pka.py;76.4;
605_lamnguyen2187.py;7;398_alighters.py;100.0;
716_tommyjiang.py;8;279_jerryxyj289.py;100.0;18;62_dyh14.py;80.0;23;30_sshang.py;80.0;
349_qingdu_river.py;11;135_awice.py;100.0;
9_LarryNY.py;12;103_richenyunqi.py;87.5;15;364_lh_ku.py;84.3;
690_aizwwl.py;14;564_Dengxj.py;87.0;
364_lh_ku.py;13;103_richenyunqi.py;84.3;
427_pka.py;16;367_lostleaf.py;85.0;17;714_shenghex.py;80.0;
62_dyh14.py;9;279_jerryxyj289.py;80.0;19;30_sshang.py;80.0;
648_mkawa222.py;20;484_mohitbhura.py;86.4;
653_SalvadorDali.py;21;296_experiencor.py;77.7;
30_sshang.py;22;431_code2501.py;80.0;10;279_jerryxyj289.py;80.0;
425_hei-ye-3.py;24;324_yanrucheng.py;81.4;
64_Sakamono.py;25;228_blueye.py;76.9;
397_angel30818.py;26;148_wxy9018.py;73.4;
333_cdf2.py;27;161_loick.py;72.5;
603_binux.py;28;440_seeean.py;72.4;
714_shenghex.py;29;367_lostleaf.py;72.7;
