103_mline.cpp;0;254_it_wasnt_me.cpp;100.0;1;29_ezoixx130.cpp;100.0;2;33_noxe.cpp;100.0;3;35_suiyuan1992.cpp;100.0;4;77_Adancito.cpp;100.0;5;705_steve13814.cpp;100.0;6;352_contestonly.cpp;100.0;7;319_javkhlan.cpp;100.0;8;260_tian-kong-t4.cpp;100.0;9;160_xuchengwen.cpp;100.0;
108_DickLearning.cpp;10;177_hungwei728.cpp;100.0;11;187_OTTFF.cpp;100.0;12;36_trsteel.cpp;100.0;13;547_whisdangist.cpp;100.0;14;61_hhhyyyfff.cpp;100.0;15;8_zerotrac2.cpp;100.0;16;87_cf_newbie.cpp;100.0;17;99_henry15.cpp;100.0;18;43_logsniper.cpp;100.0;19;361_linyu203.cpp;100.0;
131_breakIt.cpp;20;374_sheepforever.cpp;100.0;21;313_AleksQ.cpp;100.0;22;312_coding_learner.cpp;100.0;23;302_alex_salcianu.cpp;100.0;24;180_ForGive.cpp;100.0;
2_huzecong.cpp;25;12_satanic0258.cpp;100.0;
154_killer_z.cpp;26;128_lzl124631x.cpp;100.0;
127_llcDK.cpp;27;71_jt3698.cpp;100.0;28;427_katorin.cpp;100.0;29;34_ttzztztz.cpp;100.0;
