1001_wangyuquan.cpp;0;304_Fmindex.cpp;100.0;1;194_aging.cpp;100.0;2;518_salvadorlimones.cpp;100.0;3;462_rip.cpp;100.0;4;410_srikkanthr.cpp;100.0;5;188_shdut-7.cpp;100.0;
110_cai_lw.cpp;6;1017_shhk.cpp;100.0;7;496_agoodloser.cpp;100.0;8;219_ishanrai05.cpp;100.0;9;182_lkh1018.cpp;100.0;10;676__dc.cpp;100.0;11;629_Jsnwu.cpp;100.0;
1017_shhk.cpp;12;676__dc.cpp;100.0;13;629_Jsnwu.cpp;100.0;14;496_agoodloser.cpp;100.0;15;219_ishanrai05.cpp;100.0;16;182_lkh1018.cpp;100.0;
124_Xiaohao1211.cpp;17;271_ransh.cpp;100.0;18;176_npuzj.cpp;100.0;
123_logsniper.cpp;19;8_hank55663.cpp;100.0;20;533_zhawa.cpp;100.0;
119__o-_-d.cpp;21;88_jiangyanerpang.cpp;100.0;22;59_scut_dell.cpp;100.0;23;145_newhar.cpp;100.0;
115_lozy219.cpp;24;755_nanotrt2333.cpp;100.0;25;627_tom0727.cpp;100.0;26;443_zerotrac2.cpp;100.0;27;191_balakrishnan_v.cpp;100.0;28;180_karansehgal15.cpp;100.0;29;161_Singularity0909.cpp;100.0;
