381_wqhlm.cpp;0;107_xhuaoe.cpp;100.0;
117_25toma.cpp;1;281_venkatesh10.cpp;100.0;2;353_ychzhou.cpp;100.0;3;210_lwpyr.cpp;100.0;
129_cathy009.cpp;4;309_satviksr.cpp;100.0;5;491_DimmyT.cpp;100.0;
103_WJTung.cpp;6;484_everything_now.cpp;100.0;7;272_lozy219.cpp;100.0;
14_cuiaoxiang.cpp;8;356_suiyuan1992.cpp;100.0;9;312_Yao_Yin.cpp;100.0;10;288_nakari1124.cpp;100.0;11;276_raincoat911.cpp;100.0;12;205_Akatsuki_.cpp;100.0;13;190_zjj1149.cpp;100.0;14;7_wjli.cpp;100.0;15;664_polpolpol.cpp;100.0;16;65_besieger.cpp;100.0;17;631_lsh0357.cpp;100.0;18;584_finaldie.cpp;100.0;19;463_endacsd.cpp;100.0;20;42_henry15.cpp;100.0;21;398_falanga.cpp;100.0;
223_nov11.cpp;22;136_RadianceSheep.cpp;100.0;
160_theoroi.cpp;23;481_Itachi666.cpp;100.0;24;322_wechat_cph.cpp;100.0;25;287_yongwhan.cpp;100.0;
15_nhho.cpp;26;581_jainor.cpp;100.0;27;480_Chasey.cpp;100.0;28;177_OTTFF.cpp;100.0;
171_beet.cpp;29;158_Saigyouji-Yuyuko.cpp;100.0;
