71_yschen-s.java;0;51_HenryLee4.java;100.0;
62_jian-liao.java;1;38_wengames.java;100.0;2;75_stormsunshine.java;80.8;3;66_java14.java;45.4;
75_stormsunshine.java;4;38_wengames.java;80.8;5;66_java14.java;46.8;
66_java14.java;6;6_arignote.java;46.8;7;38_wengames.java;45.4;
