414_SamChen856.py;0;253_ars0.py;100.0;1;830_ercument.py;95.2;
352_sshang.py;2;215_qingdu_river.py;100.0;
806_prabhpreet1601.py;3;592_clared.py;100.0;
961_ole2020.py;4;534_mimosys.py;100.0;5;889_OneDirection.py;100.0;
772_weezy337.py;6;446_hai_long.py;100.0;
78_shiyanhui.py;7;269_yl019.py;100.0;
329_Seayahh.py;8;189_tamjid.py;100.0;
636_hudeven.py;9;816_joysword.py;100.0;10;542_reobb.py;97.2;11;231_theflyingemini.py;94.2;12;792_yixd.py;94.4;13;404_broadcast_theory.py;88.8;
501_fa-kuang-de-jie-zi.py;14;173_sun-man-man.py;100.0;
889_OneDirection.py;15;534_mimosys.py;100.0;
971_alainlou.py;16;232_ruizhehou.py;100.0;
816_joysword.py;17;542_reobb.py;94.5;18;231_theflyingemini.py;94.2;19;792_yixd.py;91.8;
751_mai-yu-xiao-ge.py;20;147_lostleaf.py;93.9;
929_klimkina.py;21;520_min13er.py;93.3;
231_theflyingemini.py;22;542_reobb.py;94.2;26;792_yixd.py;94.2;
236_BrWang.py;24;209_ChelseaChenC.py;93.3;25;547_faii.py;93.3;
792_yixd.py;23;542_reobb.py;91.8;
547_faii.py;27;209_ChelseaChenC.py;87.5;
629_shaojiang.py;28;341_gametheory.py;86.4;
830_ercument.py;29;253_ars0.py;95.2;
