19_zhongzh13.java;0;66_rsajith.java;50.9;23;8_uwi.java;29.4;10;29_megaspazz.java;26.1;21;21_danile53.java;19.8;24;25_USF-CS.java;16.3;17;14_tian-tang-6.java;18.9;25;24_compton_scatter.java;17.6;
29_megaspazz.java;7;24_compton_scatter.java;33.7;1;66_rsajith.java;26.7;8;14_tian-tang-6.java;25.1;9;21_danile53.java;31.4;11;8_uwi.java;19.2;12;20_FreeMonad.java;15.1;
14_tian-tang-6.java;13;21_danile53.java;38.8;14;64_huntersjm.java;29.9;2;66_rsajith.java;25.8;15;8_uwi.java;23.4;16;24_compton_scatter.java;16.6;18;20_FreeMonad.java;16.1;
21_danile53.java;19;24_compton_scatter.java;30.5;20;64_huntersjm.java;21.4;22;25_USF-CS.java;19.0;6;66_rsajith.java;16.5;
64_huntersjm.java;26;24_compton_scatter.java;22.1;27;51_scut_dell.java;29.9;3;66_rsajith.java;19.7;
8_uwi.java;4;66_rsajith.java;18.1;29;51_scut_dell.java;14.9;
24_compton_scatter.java;28;20_FreeMonad.java;17.5;5;66_rsajith.java;13.8;
