863_lewiskulen.cpp;0;450_xing-ge-10.cpp;100.0;1;891_langzi2.cpp;88.0;2;199_jie-luo-te-2.cpp;69.1;
126_jcaoso1a.cpp;3;20_hank55663.cpp;95.8;4;865_wyj20154348.cpp;68.6;
268_rsgozali.cpp;5;184_jt3698.cpp;94.6;6;68_cool199966.cpp;68.7;
153_Gogo93.cpp;7;426_ishancosmos25.cpp;88.4;8;867_pratikkaria96.cpp;86.9;9;925_afjan9999.cpp;78.1;
450_xing-ge-10.cpp;10;891_langzi2.cpp;88.0;11;199_jie-luo-te-2.cpp;69.1;
5_QingchuanZhang-Microsoft.cpp;12;265_angelbeats.cpp;83.6;
867_pratikkaria96.cpp;13;426_ishancosmos25.cpp;81.0;14;925_afjan9999.cpp;72.4;
364_Louis1992.cpp;15;266_niloiv.cpp;80.3;
466_suri429.cpp;16;203_dark1011.cpp;78.7;
958_darshan786.cpp;17;133_ajinkya1p3.cpp;76.6;
373_KobeDuu.cpp;18;222_lxy-tql.cpp;76.0;
96_seaskylwl.cpp;19;200_luo-bu-zhao-tian-jiao.cpp;75.8;
197_perfectpan.cpp;20;199_jie-luo-te-2.cpp;74.7;21;72_wifiii.cpp;71.6;
881_PiggyHead.cpp;22;386_srivinodp.cpp;74.0;
925_afjan9999.cpp;23;426_ishancosmos25.cpp;72.4;
72_wifiii.cpp;24;19_acw_yxc.cpp;72.2;25;458_liuliuii-m.cpp;71.6;
459_manu_sy.cpp;26;403_dumb_coder_8.cpp;71.1;
376_MakiSz.cpp;27;19_acw_yxc.cpp;70.7;
458_liuliuii-m.cpp;28;239_Acepted.cpp;69.3;
383_charan_singh.cpp;29;352_feary.cpp;68.6;
