220_lunaticge.cpp;0;338_iago2007.cpp;77.0;1;237_ac130h.cpp;65.9;2;11_Xiaohao1211.cpp;70.8;
262_kphmd.cpp;3;421_acw_sfpotato.cpp;70.7;4;74_cuiaoxiang.cpp;65.8;
35_milesian-c.cpp;5;238_improvingzero.cpp;68.8;
60_newhar.cpp;6;176_ajinkya1p3.cpp;66.6;
524_kevincabbage.cpp;7;1024_zhang-jin-cheng-2.cpp;69.4;
674_ashwin3.cpp;8;57_LighT-cml.cpp;64.5;
926_physicsru.cpp;9;490_jcaoso1a.cpp;65.0;
810_Kiona1018.cpp;10;23_NEU20133823.cpp;65.0;
590_winter2121.cpp;11;165_zoulc.cpp;65.7;
550_krammer0.cpp;12;325_ttthetravelerrr.cpp;64.4;
895_wonter.cpp;13;233_tzhuan.cpp;63.1;
68_huangyuyang.cpp;14;470_wyli1231.cpp;65.3;15;564_cgsgak1.cpp;63.4;
390_ruanys.cpp;16;27_superj.cpp;67.5;
74_cuiaoxiang.cpp;17;421_acw_sfpotato.cpp;62.7;
79_eureka17.cpp;18;565_ericlong.cpp;61.7;
834_KuangChih.cpp;19;500_adayxiang.cpp;64.1;
117_sunsetcolors.cpp;20;105_bladerunner123.cpp;63.0;
182_lazeez.cpp;21;103_agoodusername.cpp;59.5;
943_shawlin.cpp;22;568_wo-bu-shi-yun-qi-wang.cpp;60.0;
997_wally-s.cpp;23;130_wyj20154348.cpp;65.8;
541_ctong.cpp;24;151_ikusoken.cpp;60.4;
558_mouradfelipe.cpp;25;231_somanaik.cpp;58.0;
790_zpcore.cpp;26;552_Zonghao_Li.cpp;59.0;
30_ychzhou.cpp;27;166_DickLearning.cpp;68.5;
709_izeuwy.cpp;28;32_HanaYukii.cpp;58.3;
481_liu_shen.cpp;29;447_haidixiansheng2020.cpp;59.0;
