49_ZhuolinYang.cpp;0;20_zscnash.cpp;58.5;1;39_Heltion.cpp;52.0;2;61_agoodusername.cpp;46.5;3;23_tmwilliamlin168.cpp;36.6;
21__lt_zyc-2.cpp;4;82_kyan__.cpp;65.6;5;37_huangyuyang.cpp;55.2;6;71_superj.cpp;38.5;7;32_Kaizyn.cpp;37.7;8;34_jtjl.cpp;45.8;
39_Heltion.cpp;9;20_zscnash.cpp;52.1;10;61_agoodusername.cpp;30.6;11;23_tmwilliamlin168.cpp;28.8;12;42_737.cpp;29.5;
82_kyan__.cpp;13;37_huangyuyang.cpp;51.0;14;71_superj.cpp;36.4;15;34_jtjl.cpp;30.2;16;32_Kaizyn.cpp;35.5;
71_superj.cpp;17;32_Kaizyn.cpp;44.4;18;23_tmwilliamlin168.cpp;35.5;19;34_jtjl.cpp;37.5;20;72_vineash.cpp;28.5;
23_tmwilliamlin168.cpp;21;78_pwecar.cpp;40.0;22;50_suzyzhang.cpp;37.7;23;20_zscnash.cpp;33.3;24;61_agoodusername.cpp;31.1;
61_agoodusername.cpp;25;20_zscnash.cpp;35.1;
34_jtjl.cpp;26;32_Kaizyn.cpp;40.0;
47_darrenhp.cpp;27;22_aropan.cpp;30.7;
78_pwecar.cpp;28;50_suzyzhang.cpp;30.5;
56_ezoixx130.cpp;29;13_liouzhou_101.cpp;30.2;
