49_ZhuolinYang.cpp;0;20_zscnash.cpp;56.4;1;39_Heltion.cpp;51.2;2;61_agoodusername.cpp;45.4;3;23_tmwilliamlin168.cpp;34.5;
21__lt_zyc-2.cpp;4;82_kyan__.cpp;53.6;5;37_huangyuyang.cpp;39.4;6;71_superj.cpp;38.5;7;32_Kaizyn.cpp;36.5;8;34_jtjl.cpp;36.3;
39_Heltion.cpp;9;20_zscnash.cpp;51.0;10;61_agoodusername.cpp;29.4;11;23_tmwilliamlin168.cpp;27.6;12;42_737.cpp;26.6;
82_kyan__.cpp;13;37_huangyuyang.cpp;45.5;14;71_superj.cpp;29.7;15;34_jtjl.cpp;29.4;16;32_Kaizyn.cpp;27.9;
71_superj.cpp;17;32_Kaizyn.cpp;43.0;18;23_tmwilliamlin168.cpp;34.4;19;34_jtjl.cpp;29.7;20;72_vineash.cpp;26.6;
23_tmwilliamlin168.cpp;21;78_pwecar.cpp;37.3;22;50_suzyzhang.cpp;36.7;23;20_zscnash.cpp;32.6;24;61_agoodusername.cpp;28.5;
61_agoodusername.cpp;25;20_zscnash.cpp;33.0;
34_jtjl.cpp;26;32_Kaizyn.cpp;30.5;
47_darrenhp.cpp;27;22_aropan.cpp;29.6;
78_pwecar.cpp;28;50_suzyzhang.cpp;29.2;
56_ezoixx130.cpp;29;13_liouzhou_101.cpp;27.5;
