647_zzycc.cpp;0;601_ericz7000nolan.cpp;100.0;
345_SuperWhw.cpp;1;269_szagain.cpp;96.7;
25_cai_lw.cpp;2;522_cocacola-75.cpp;90.0;3;12_smax.cpp;86.2;
464_weiting-4.cpp;4;245_levyjeng.cpp;86.1;
475_bugaosuni59.cpp;5;167_jiegec.cpp;79.3;
280_hongrubb.cpp;6;118_ttthetravelerrr.cpp;77.4;7;12_smax.cpp;65.5;8;439_Dmitry_A.cpp;59.6;
439_Dmitry_A.cpp;9;293_SergiiGolovko.cpp;76.3;10;763_xun-e3.cpp;62.0;
97_Bediver.cpp;11;589_abels1.cpp;71.8;
521_xiao_tian_SVIP.cpp;12;442_primeg.cpp;71.7;13;648_Herio.cpp;67.4;14;557_da-chui-15.cpp;61.5;
276_colinchen94.cpp;15;122_acw_yxc.cpp;69.3;16;137_hkskKazeo.cpp;65.3;
610_deadRabbit.cpp;17;498_tttt-n.cpp;68.4;
644_EvenWei.cpp;18;61_ac_up2sky_acvv.cpp;67.9;
648_Herio.cpp;19;442_primeg.cpp;66.6;
277_loremn_Meus.cpp;20;144_a_c_w_bdxgd.cpp;66.6;21;244_0xFFFFFFFF.cpp;61.5;
139_hurryhao.cpp;22;107_ShaoxuDu.cpp;64.5;
757_drgugugu.cpp;23;522_cocacola-75.cpp;64.4;24;22_lkh1018.cpp;59.0;
12_smax.cpp;25;118_ttthetravelerrr.cpp;63.3;
476_norikame.cpp;26;244_0xFFFFFFFF.cpp;61.8;
637_phenoMenAl.cpp;27;363_penukonda.cpp;60.0;
137_hkskKazeo.cpp;28;122_acw_yxc.cpp;59.6;
91_tiger2005.cpp;29;694_richmaskus.cpp;59.5;
