652_zha-qie-he.java;0;310_heshan1234.java;100.0;1;80_kun368.java;78.8;
280_xiao-shou-zi-2.java;2;196_jackiesteed.java;95.0;3;216_guoyihua.java;85.2;4;377_haha0123.java;77.5;5;707_sneakyburro.java;75.4;
179_virgilma-2.java;6;724_bozh2345.java;91.8;7;413_SHARKYBOY.java;74.0;
169_aoka.java;8;251_bl2003.java;90.3;9;528_Erwin_Ke.java;84.6;10;7_SaveVMK.java;74.5;11;168_A_Separated.java;73.0;
210_mayank12559.java;12;149_REWFALTQ.java;82.4;
479_codingteamnyu.java;13;202_flyman3046.java;81.5;
196_jackiesteed.java;14;707_sneakyburro.java;79.3;15;216_guoyihua.java;74.6;16;238_hykych.java;76.7;
476_hallosea.java;17;235_stonecr0wn.java;77.7;18;377_haha0123.java;72.4;19;103_hahahiehie.java;75.8;
46_muhandae.java;20;235_stonecr0wn.java;75.9;
642_Lomoran.java;21;616_Hughstudy.java;75.4;
83_cloudstrife0142.java;22;466_FrankLampard.java;74.6;
251_bl2003.java;23;392_vickyyyy1030.java;77.0;24;242_s_tsat.java;72.1;25;528_Erwin_Ke.java;72.8;
216_guoyihua.java;26;377_haha0123.java;75.8;27;718_wyq-11.java;77.7;
676_diwakargupta815.java;28;650_yanglin0883.java;76.0;
685_lalada.java;29;392_vickyyyy1030.java;71.6;
