5_zqy1018.cpp;0;19_liouzhou_101.cpp;46.2;1;34_zscnash.cpp;23.6;2;28_xaviercai.cpp;16.2;3;13_darrenhp.cpp;14.5;4;69_kokocici.cpp;14.1;
9_wnjxyk.cpp;5;0_huangyuyang.cpp;33.6;6;12_xh286286.cpp;31.2;7;36_LighTcml.cpp;15.1;8;28_xaviercai.cpp;13.8;
12_xh286286.cpp;9;0_huangyuyang.cpp;32.5;10;50_zdragon.cpp;14.4;
60_aging.cpp;11;28_xaviercai.cpp;23.3;12;55_SillyG.cpp;16.6;13;50_zdragon.cpp;14.5;14;18_he-yu-am.cpp;14.0;15;62_jian-liao.cpp;13.9;
34_zscnash.cpp;16;19_liouzhou_101.cpp;23.0;17;36_LighTcml.cpp;15.5;18;63_wayuze.cpp;14.4;
28_xaviercai.cpp;19;27_ZhuolinYang.cpp;18.1;20;19_liouzhou_101.cpp;15.8;21;50_zdragon.cpp;14.8;
63_wayuze.cpp;22;56_ldd123456.cpp;17.3;
55_SillyG.cpp;23;4_zerotrac2.cpp;15.7;24;50_zdragon.cpp;15.5;25;18_he-yu-am.cpp;15.0;26;62_jian-liao.cpp;14.8;27;15_jtjl.cpp;13.8;
50_zdragon.cpp;28;18_he-yu-am.cpp;14.9;
19_liouzhou_101.cpp;29;13_darrenhp.cpp;14.0;
