5_zqy1018.cpp;0;19_liouzhou_101.cpp;47.5;1;34_zscnash.cpp;27.1;2;28_xaviercai.cpp;17.4;3;13_darrenhp.cpp;17.1;4;69_kokocici.cpp;17.9;
9_wnjxyk.cpp;5;0_huangyuyang.cpp;35.0;6;12_xh286286.cpp;33.6;7;36_LighTcml.cpp;19.0;8;28_xaviercai.cpp;14.4;
12_xh286286.cpp;9;0_huangyuyang.cpp;33.6;10;50_zdragon.cpp;15.4;
60_aging.cpp;11;28_xaviercai.cpp;26.0;12;55_SillyG.cpp;16.6;13;50_zdragon.cpp;14.5;14;18_he-yu-am.cpp;14.5;15;62_jian-liao.cpp;16.6;
34_zscnash.cpp;16;19_liouzhou_101.cpp;25.6;17;36_LighTcml.cpp;20.2;18;63_wayuze.cpp;16.8;
28_xaviercai.cpp;19;27_ZhuolinYang.cpp;22.8;20;19_liouzhou_101.cpp;16.5;21;50_zdragon.cpp;16.4;
63_wayuze.cpp;22;56_ldd123456.cpp;18.8;
55_SillyG.cpp;23;4_zerotrac2.cpp;18.8;24;50_zdragon.cpp;15.6;25;18_he-yu-am.cpp;15.6;26;62_jian-liao.cpp;17.7;27;15_jtjl.cpp;14.1;
50_zdragon.cpp;28;18_he-yu-am.cpp;15.4;
19_liouzhou_101.cpp;29;13_darrenhp.cpp;17.1;
