331_VarunR.cpp;0;304_ragunathd.cpp;80.8;
323_fuhuoyeyou.cpp;1;144_suzyzhang.cpp;47.7;
93_liouzhou_101.cpp;2;27_zqy1018.cpp;46.2;3;373_hirokazu1020.cpp;42.3;4;119_foorest.cpp;37.1;5;118_OTTFF.cpp;32.1;6;9_skywalkert.cpp;30.8;
27_zqy1018.cpp;7;7_beet.cpp;41.9;8;118_OTTFF.cpp;31.1;
373_hirokazu1020.cpp;9;187_zscnash.cpp;38.8;10;147_xaviercai.cpp;31.8;11;118_OTTFF.cpp;31.3;
126_suiyuan1992.cpp;12;254_zizhong.cpp;38.4;13;212_Fr0benius.cpp;35.1;
15_huangyuyang.cpp;14;195_yuanzwan.cpp;36.8;15;59_RadianceSheep.cpp;36.3;16;43_wnjxyk.cpp;33.6;17;62_xh286286.cpp;32.5;
59_RadianceSheep.cpp;18;195_yuanzwan.cpp;36.4;19;365__DAle_.cpp;33.6;20;43_wnjxyk.cpp;33.3;
43_wnjxyk.cpp;21;120_ychzhou.cpp;34.3;22;195_yuanzwan.cpp;31.3;23;62_xh286286.cpp;31.2;
193_LighTcml.cpp;24;10_piyifan.cpp;33.5;25;77_minhquanym.cpp;32.8;
60_tutousi.cpp;26;3_huzecong.cpp;33.1;
62_xh286286.cpp;27;195_yuanzwan.cpp;31.8;
65_raincoat911.cpp;28;308_smartzdp.cpp;30.9;29;283_awaracoder.cpp;30.6;
