6_arignote.java;0;70_xaruf.java;75.0;1;71_yschen-s.java;18.9;2;38_wengames.java;11.2;3;51_HenryLee4.java;12.5;
7_tian-tang-6.java;4;49_anhpp.java;26.0;5;38_wengames.java;13.2;6;51_HenryLee4.java;8.3;
71_yschen-s.java;7;66_java14.java;24.3;8;70_xaruf.java;18.9;9;38_wengames.java;12.1;10;51_HenryLee4.java;13.5;
70_xaruf.java;11;38_wengames.java;10.8;12;51_HenryLee4.java;12.0;
66_java14.java;13;38_wengames.java;10.8;
