1009_stockholmfox.java;0;287_mufanlee.java;100.0;1;986_paopao100097.java;100.0;2;914_DanikaZ.java;100.0;3;521_animeshnath.java;100.0;4;327_Usain.java;100.0;
1000_sjx715.java;5;865_ktkrg.java;100.0;6;520_bahamut.java;100.0;
106_2499370956.java;7;279_flyby23.java;100.0;8;228_zhantons.java;100.0;9;1023_chaofeng8989.java;100.0;10;573_z123k3.java;100.0;11;556_fang2018.java;100.0;12;301_weixliu.java;100.0;
1023_chaofeng8989.java;13;573_z123k3.java;100.0;14;556_fang2018.java;100.0;15;301_weixliu.java;100.0;16;279_flyby23.java;100.0;17;228_zhantons.java;100.0;
896_vipin_rai95.java;18;241_fnwjkm.java;100.0;
228_zhantons.java;19;573_z123k3.java;100.0;20;556_fang2018.java;100.0;21;301_weixliu.java;100.0;22;279_flyby23.java;100.0;
685_bai-gei-cheng-xu-yuan.java;23;171_handsomeDeNoTalk.java;100.0;
152_jindomb.java;24;751_ddiibboo.java;100.0;25;727_guoyihua.java;100.0;26;692_Prajan280496.java;100.0;27;615_w2508118341.java;100.0;
145_shaojunying.java;28;668_yszz.java;100.0;29;340_channyuichii.java;100.0;
