30_acw_yxc.cpp;0;4_heyshb.cpp;61.7;1;61_LighTcml.cpp;30.1;2;15_olimpo.cpp;30.0;3;38_CosmicWolf.cpp;28.5;
60_EUqr2c2cjD8nuX5K.cpp;4;63_AhmedSedek.cpp;48.1;5;15_olimpo.cpp;38.8;6;17_hamlet_fiis.cpp;35.2;7;44_rarakasm.cpp;33.6;8;38_CosmicWolf.cpp;33.2;9;61_LighTcml.cpp;32.9;10;6_xiaowuc1.cpp;29.4;11;59_xyz_zhzho.cpp;28.0;
63_AhmedSedek.cpp;12;38_CosmicWolf.cpp;39.5;13;59_xyz_zhzho.cpp;33.5;14;44_rarakasm.cpp;33.4;15;67_raynor30.cpp;26.6;
44_rarakasm.cpp;16;59_xyz_zhzho.cpp;37.0;17;4_heyshb.cpp;28.1;18;15_olimpo.cpp;27.8;19;41_ASAPIN.cpp;26.6;
59_xyz_zhzho.cpp;20;41_ASAPIN.cpp;35.2;
6_xiaowuc1.cpp;21;17_hamlet_fiis.cpp;35.1;22;15_olimpo.cpp;29.8;23;61_LighTcml.cpp;28.7;24;4_heyshb.cpp;25.0;
4_heyshb.cpp;25;38_CosmicWolf.cpp;33.0;
17_hamlet_fiis.cpp;26;61_LighTcml.cpp;32.9;27;15_olimpo.cpp;31.0;
15_olimpo.cpp;28;61_LighTcml.cpp;29.2;29;40_tomjobs.cpp;26.0;
