49_anhpp.java;0;38_wengames.java;96.0;1;51_HenryLee4.java;66.6;2;85_FannyChung.java;38.3;3;7_tian-tang-6.java;17.3;
51_HenryLee4.java;4;38_wengames.java;64.8;5;6_arignote.java;45.7;6;85_FannyChung.java;38.8;7;71_yschen-s.java;22.7;
85_FannyChung.java;8;38_wengames.java;38.8;9;75_stormsunshine.java;25.0;
71_yschen-s.java;10;6_arignote.java;23.8;
7_tian-tang-6.java;11;38_wengames.java;17.4;
