75_cai_lw.cpp;0;739_cnaveen052.cpp;100.0;
699_ricardolanj.cpp;1;2_ASAPIN.cpp;100.0;2;25_yang12138.cpp;80.9;
262_ASOP.cpp;3;353_LYButterfly.cpp;97.6;4;500_Mew.cpp;80.4;
24_rtmkz.cpp;5;22_ianwong1999.cpp;96.8;
250_rickdiculous.cpp;6;622_victorgao.cpp;94.5;7;551_tuogy.cpp;92.7;8;167_richarddia.cpp;81.0;9;303_Sotskin.cpp;77.7;
553_stjfluquor.cpp;10;535_justinwongjianhui.cpp;91.6;
622_victorgao.cpp;11;551_tuogy.cpp;90.1;12;303_Sotskin.cpp;86.4;
610_brannn-s.cpp;13;499_Halobin.cpp;88.2;14;117_minhtien_142.cpp;78.3;
571_li-jia-shu.cpp;15;319_xyqkoala.cpp;85.7;
73_farmerboy.cpp;16;433_detergent.cpp;84.6;
108_Heltion.cpp;17;249_Rohit323615.cpp;84.6;18;725_ltt198612.cpp;84.4;
519_izaj_iitkgp.cpp;19;120_ddmike.cpp;83.7;
465_xariniov9.cpp;20;157_no-one-21.cpp;81.8;
25_yang12138.cpp;21;2_ASAPIN.cpp;80.9;22;289_tomjobs.cpp;79.1;
725_ltt198612.cpp;23;249_Rohit323615.cpp;80.8;
587_lipanpan.cpp;24;578_karansehgal15.cpp;79.0;
645_chaoqin-li.cpp;25;112_pyxpyx1992.cpp;78.9;
500_Mew.cpp;26;353_LYButterfly.cpp;78.5;
303_Sotskin.cpp;27;551_tuogy.cpp;78.2;28;532_xiao-cai-niao-44.cpp;77.3;
372_sguo-lq.cpp;29;361_themechanicalcoder.cpp;77.4;
