786_wr339988.cpp;0;612_aries-19.cpp;100.0;
12_ychzhou.cpp;1;117_helloworld201801.cpp;83.7;
14_int65536.cpp;2;502_blackskygg.cpp;81.2;3;482_thread_start.cpp;71.8;
994_scau_hb.cpp;4;105_wzc1995.cpp;76.4;
574_Yunchuan.cpp;5;550_FlyingEggplant.cpp;77.7;
482_thread_start.cpp;6;4_huangyuyang.cpp;91.1;7;241_axiba-4.cpp;79.4;
461_huangdachuan.cpp;8;305_catnipan.cpp;75.5;
650_zhuang-jia-du-jiao-shou.cpp;9;295_ghjattu.cpp;76.3;
1015_hgr.cpp;10;595_npuzj.cpp;74.4;11;293_jiayindeng.cpp;60.4;
46_balakrishnan_v.cpp;12;436_sanjusss.cpp;66.6;
907_mandakinee123.cpp;13;1009_Artf.cpp;68.0;
830_feng-huo-liao-yuan.cpp;14;651_wshack.cpp;76.9;
273_nakari1124.cpp;15;247_llcD_K.cpp;66.0;
881_ndfgia.cpp;16;336_trsteel.cpp;67.5;
545_henrymakaay.cpp;17;125_raincoat911.cpp;65.1;
557_shikenghua.cpp;18;133_CosmicWolf.cpp;72.0;19;883_xqy2007.cpp;62.5;
61_NerdyCoder.cpp;20;561_pkucoin.cpp;70.0;
859_milu.cpp;21;890_tender-tao.cpp;75.0;22;232_ho_long.cpp;72.2;
394_slhsxcmy.cpp;23;309_rizzar.cpp;63.6;
89_acw_yxc.cpp;24;26_plus2047.cpp;61.5;
42_vipjml.cpp;25;23_ajinkya1p3.cpp;62.7;
664_sketchc89.cpp;26;649_noobqxy.cpp;65.9;
40_lkh1018.cpp;27;318_txingml.cpp;62.2;
629_tejustiwari.cpp;28;220_Kaizyn.cpp;71.4;
790_zhenliang153.cpp;29;59_jljljljljl.cpp;71.4;
