242_ImprovingZero.cpp;0;239_improvingzero.cpp;100.0;
34_ychzhou.cpp;1;279_xxxjoker.cpp;85.3;2;369_non_deterministic.cpp;57.8;
150_kangbb.cpp;3;562_19858877720.cpp;76.4;4;416_ttzztztz.cpp;51.1;
315_gracious.cpp;5;252_czfwd.cpp;75.0;
617_scut_dell.cpp;6;310_Han6044.cpp;65.8;
480_glen-3.cpp;7;151_tungmai.cpp;64.6;8;707_spookywooky.cpp;53.5;9;213_yurikaka.cpp;50.9;
416_ttzztztz.cpp;10;140_Sd-Invol.cpp;64.1;
503_zhangwenyao.cpp;11;228_zizhong.cpp;61.5;
79_radoslav11.cpp;12;142_krists.cpp;60.6;
274_sergio10barca.cpp;13;358_FighterNan.cpp;60.4;14;593_richenyunqi.cpp;52.7;
545_lzl124631x.cpp;15;623_shchen527.cpp;60.3;16;408_andygoog.cpp;59.3;
707_spookywooky.cpp;17;213_yurikaka.cpp;57.1;18;27_cszclin.cpp;52.6;19;151_tungmai.cpp;50.8;
64_tfliao.cpp;20;43_vipjml.cpp;55.5;
4_huangyuyang.cpp;21;3_triplem5ds.cpp;55.1;
681_goddice.cpp;22;26_NEU20133823.cpp;54.2;
75_coder206.cpp;23;36_dacdodinh99.cpp;53.5;
661_all_too_well.cpp;24;616_xiao-piao-fei-xia.cpp;53.5;
376_scau_grated.cpp;25;133_battleheart-2.cpp;52.9;26;287_xuyequan.cpp;52.0;
581_ilearning99.cpp;27;361_arknave.cpp;52.7;
619_breaknow.cpp;28;506_cooldannyboy.cpp;50.6;
27_cszclin.cpp;29;213_yurikaka.cpp;50.0;
