529_ronnith.cpp;0;11_int65536.cpp;100.0;
122_zzucy1999.cpp;1;114_alpha_null.cpp;100.0;
492_kotori_minami.cpp;2;180_hujc.cpp;100.0;
167_ydchentw.cpp;3;909_sanjayreddy.cpp;100.0;4;710_tangl-1.cpp;100.0;
949_wolffd.cpp;5;155_fallleaves01.cpp;100.0;
289_FighterNan.cpp;6;246_cgsgak1.cpp;100.0;7;515_shreyansh26.cpp;100.0;8;258_CosmicWolf.cpp;100.0;
258_CosmicWolf.cpp;9;246_cgsgak1.cpp;100.0;10;515_shreyansh26.cpp;100.0;
225_yaoshuige.cpp;11;989_rhy-2.cpp;100.0;12;746_NonesZzft.cpp;100.0;13;500_yz09.cpp;100.0;14;474_AuroraBorealis-ie.cpp;100.0;
631_yanan01.cpp;15;214_jariasf.cpp;100.0;
45_JiaLiLue.cpp;16;186_comonad.cpp;100.0;
739_fzhang74.cpp;17;453_jeffreyhu8.cpp;100.0;
414_vipjml.cpp;18;939_wangxian1993.cpp;100.0;19;871_OrzOrz.cpp;100.0;
885_glendonhu.cpp;20;386_lkh1018.cpp;100.0;
826_NerdyCoder.cpp;21;33_balakrishnan_v.cpp;100.0;
762_xi-yang-31.cpp;22;286_lwpyr.cpp;100.0;
264_xyz_zhzho.cpp;23;941_xgbt33.cpp;100.0;24;55_emthrm.cpp;100.0;25;47_karahoi-x.cpp;100.0;
823_abhinavmehta0208.cpp;26;261_liao119.cpp;100.0;
628_jrengineer.cpp;27;255_jackiehan.cpp;100.0;
515_shreyansh26.cpp;28;246_cgsgak1.cpp;100.0;
575_chuka231.cpp;29;106_temirulan.cpp;100.0;
