801_insane_reckless.py;0;529_CUIJIAHAO.py;72.2;1;913_cpf_china.py;53.6;2;221_tthhuu.py;47.1;3;800_bu-luo-di.py;35.3;4;580_kariters.py;22.9;5;500_AsiaDanceKing.py;22.0;6;388_je390.py;20.9;
966_mohit46.py;7;367_Surakshith.py;58.5;8;378_dystopiawave.py;26.2;
388_je390.py;9;368_Sakamono.py;45.9;10;943_jhlv.py;21.8;11;529_CUIJIAHAO.py;19.8;
221_tthhuu.py;12;913_cpf_china.py;45.2;13;529_CUIJIAHAO.py;44.1;14;800_bu-luo-di.py;23.3;
500_AsiaDanceKing.py;15;368_Sakamono.py;38.7;16;529_CUIJIAHAO.py;23.6;
913_cpf_china.py;17;529_CUIJIAHAO.py;35.2;18;800_bu-luo-di.py;28.4;
429_sallyyao2001.py;19;971_prudvinit.py;35.2;20;942_ashu1510.py;24.4;
121_han3000.py;21;99_wyc0807.py;28.5;22;539_serpol.py;21.8;
378_dystopiawave.py;23;367_Surakshith.py;26.3;
800_bu-luo-di.py;24;529_CUIJIAHAO.py;24.8;
944_liangggg.py;25;580_kariters.py;23.6;26;690_xyzzzzzzzz.py;21.2;
690_xyzzzzzzzz.py;27;182_hegupta.py;21.4;
432_moontree-3.py;28;366_fanciest.py;20.1;
99_wyc0807.py;29;539_serpol.py;19.8;
