435_zglicz.cpp;0;281_javkhlan.cpp;100.0;
42_DickLearning.cpp;1;185_y119777.cpp;100.0;
597_tlongeri.cpp;2;558_acw_zybj3.cpp;100.0;
28_beet.cpp;3;14_wifiii.cpp;100.0;
55_piyifan.cpp;4;667_arenard.cpp;98.3;5;179_EDIEEE.cpp;88.8;6;129_ankit_6776.cpp;84.3;
188_shi-yi-5s.cpp;7;527_henuzxy.cpp;97.7;8;655_pippojuve.cpp;80.8;
195_mickeyandkaka0.cpp;9;126_nakari1124.cpp;97.5;10;57_rajdetroja.cpp;95.1;11;32_ezoixx130.cpp;81.5;
509_telescopic.cpp;12;153_Ajit123.cpp;97.2;
148_cloudye.cpp;13;107_acw_yxc.cpp;97.1;14;45_chenhao4.cpp;83.7;
53_ychzhou.cpp;15;193_lkh1018.cpp;97.0;16;218_zizhong.cpp;81.5;
627_jian-liao.cpp;17;12_lucifer1004.cpp;96.6;18;225_newhar.cpp;81.3;
57_rajdetroja.cpp;19;126_nakari1124.cpp;92.8;20;513_aging.cpp;89.6;
619_bingbingbingbingbingtang.cpp;21;214_lozy219.cpp;90.9;
746_qiuyi0326.cpp;22;584_mohit7153.cpp;88.3;
44_huangyuyang.cpp;23;144_CodeTerminator.cpp;87.3;24;177_eishanlawrence5.cpp;81.0;
430_shawlin.cpp;25;16_Heltion.cpp;84.0;
489_fishlicker.cpp;26;406_smallfengfeng.cpp;83.3;
73_snandi.cpp;27;52_srikkanthr.cpp;83.0;
246_sandychen.cpp;28;206_Wenwen326.cpp;81.1;
667_arenard.cpp;29;179_EDIEEE.cpp;80.6;
