435_sdliuyuzhi.java;0;238_wendy2020.java;100.0;1;689_zhun.java;88.8;
161_chao-yi-xing-long.java;2;313_jasonlaw-dev.java;96.7;3;278_sirius00.java;76.6;4;72_arignote.java;77.4;5;204_yianshi.java;74.1;
380_jiong.java;6;999_z123k3.java;90.9;7;347_griffinmclennan.java;80.5;
502_sudhanshu_mallick.java;8;41_daodao-2.java;86.9;
689_zhun.java;9;238_wendy2020.java;88.8;
439_tgupta9752.java;10;227_kasperyang.java;92.6;
1022_Neil3d2y.java;11;338_tangentyh.java;82.3;12;980_julianzhao0101.java;75.6;
204_yianshi.java;13;72_arignote.java;78.7;18;189_cloudstrife0142.java;76.4;19;673_ibmtp380.java;70.5;
289_giggly.java;16;274_x372p.java;77.7;
619_SHARKYBOY.java;17;322_luchy0120.java;87.5;
72_arignote.java;14;313_jasonlaw-dev.java;72.7;15;673_ibmtp380.java;72.7;
61_2499370956.java;20;344_TroyDad.java;75.6;
111_s_tsat.java;21;991_533-5.java;70.9;22;670_zhengyuyu123.java;72.4;
362_flyman3046.java;23;158_MMMMMMoSky.java;76.2;
616_uwi.java;24;49_tian-tang-6.java;73.6;
673_ibmtp380.java;25;313_jasonlaw-dev.java;72.7;
414_zjthangz.java;26;316_eastflag.java;75.7;
508_yliu04.java;27;333_k1e13.java;74.6;
670_zhengyuyu123.java;28;505_SupervisorMayHap.java;72.4;
994_brandonleo.java;29;325_REED_W.java;76.4;
