113_aguin.cpp;0;20_wnjxyk.cpp;96.9;1;11_zqy1018.cpp;73.6;2;25_lucifer1004.cpp;66.6;
207_csdu-gou.cpp;3;184_dragonlogin.cpp;83.3;
161_wangdh15.cpp;4;45_jiangyanerpang.cpp;77.1;5;245_BeckoninGshy.cpp;72.9;6;97_panpeng.cpp;69.6;7;157_mei-qian-chi-bai-cai.cpp;68.0;
12_wyj20154348.cpp;8;33_yang12138.cpp;76.0;9;64_wangshengyu.cpp;67.8;10;2_huangyuyang.cpp;65.9;11;176_KiligQ.cpp;65.9;
223_smilyt_.cpp;12;215_theoroi.cpp;74.0;
2_huangyuyang.cpp;13;33_yang12138.cpp;73.9;14;176_KiligQ.cpp;71.5;
20_wnjxyk.cpp;15;11_zqy1018.cpp;71.3;16;25_lucifer1004.cpp;64.6;
172_anlewy.cpp;17;94_donghy-2.cpp;69.8;18;160_wuspark.cpp;67.5;19;45_jiangyanerpang.cpp;66.2;20;245_BeckoninGshy.cpp;64.9;
233_dSX0vBlvum.cpp;21;13_xh286286.cpp;69.3;
45_jiangyanerpang.cpp;22;245_BeckoninGshy.cpp;67.5;23;253_hcho.cpp;67.1;
156_aging.cpp;24;115_134631456.cpp;67.4;
97_panpeng.cpp;25;245_BeckoninGshy.cpp;67.1;
64_wangshengyu.cpp;26;171_zhangwenyao.cpp;66.2;27;121_yan-hai-she.cpp;64.0;
253_hcho.cpp;28;176_KiligQ.cpp;64.9;
33_yang12138.cpp;29;143_o0o0o0o0o0.cpp;64.0;
